ev_id,origin_time,eq_latitude,eq_longitude,magnitude,v_ij
texnet2024babt,2024-01-15 06:24:36.334000,31.67131,-104.19072,2.03,1.608128384517128
texnet2024baep,2024-01-15 07:52:19.088999,31.67238,-104.19298,1.62,1.86513001063772
texnet2024baez,2024-01-15 08:03:48.006000,31.67188,-104.19193,1.86,1.644926417748651
texnet2024bahx,2024-01-15 09:31:29.461999,31.67371,-104.19327,1.7,1.6899820479630272
texnet2024bavx,2024-01-15 16:36:42.420999,31.57028,-104.17871,1.5,1.7316716558581629
texnet2024bbng,2024-01-16 01:22:13.855000,31.67408,-104.19851,1.63,1.6337354461044256
texnet2024bbnp,2024-01-16 01:32:24.768000,31.67435,-104.19803,1.74,1.6393398319224306
texnet2024bbod,2024-01-16 01:48:56.100999,31.67467,-104.1989,1.76,1.6736902500430302
texnet2024bbqo,2024-01-16 03:02:10.067000,31.71691,-104.28685,2.83,2.510504892438871
texnet2024bcdt,2024-01-16 09:42:31.600999,31.67387,-104.18928,1.55,1.5930522521993098
texnet2024bctb,2024-01-16 17:26:36.045999,31.67225,-104.18931,2.01,1.6014495272594473
texnet2024bdzf,2024-01-17 09:40:37.009000,31.59412,-104.11809,1.76,1.6721082629262412
texnet2024bdzx,2024-01-17 10:02:05.160000,31.59446,-104.11889,1.62,1.629316048477798
texnet2024beaa,2024-01-17 10:04:59.874000,31.71659,-104.28597,3.22,1.5551412111683005
texnet2024bekm,2024-01-17 15:21:40.881000,31.67051,-104.18769,1.96,1.2440655619383119
texnet2024belg,2024-01-17 15:45:51.865999,31.57167,-104.18057,1.83,1.6569788701045194
texnet2024best,2024-01-17 19:33:10.820999,31.57172,-104.18093,1.78,1.608280920543047
texnet2024bfhn,2024-01-18 03:00:34.988999,31.72211,-104.28223,2.0,1.742968700765088
texnet2024bgbq,2024-01-18 13:10:37.930999,31.64895,-104.26441,2.87,1.6802400320779096
texnet2024bgej,2024-01-18 14:33:37.109999,31.64728,-104.34706,2.68,1.842309920476404
texnet2024bgjy,2024-01-18 17:22:33.554999,31.60914,-104.24459,1.62,1.7248752885009795
texnet2024bgwc,2024-01-18 23:30:34.259999,31.67047,-104.18613,2.76,1.6960038947586231
texnet2024bgwg,2024-01-18 23:32:34.316000,31.66951,-104.18434,1.76,2.1116466556914015
texnet2024bgzb,2024-01-19 00:59:03.980999,31.66886,-104.18509,2.71,1.5496826352893203
texnet2024bgzi,2024-01-19 01:09:20.762000,31.66919,-104.18622,1.88,1.8450008840005836
texnet2024bhbp,2024-01-19 02:17:12.997999,31.6701,-104.19064,1.69,2.5315479131064245
texnet2024bhol,2024-01-19 08:47:20.597000,31.67298,-104.18485,1.61,1.6620690134184024
texnet2024bipv,2024-01-19 22:35:03.424999,31.64425,-104.17625,1.8,1.511703474578241
texnet2024bium,2024-01-20 00:58:42.853999,31.62229,-104.36465,1.59,1.7618751220283368
texnet2024biup,2024-01-20 01:00:57.116999,31.62211,-104.36444,2.07,2.1193565631196587
texnet2024biwb,2024-01-20 01:46:04.716999,31.60946,-104.24289,3.43,1.6813022739891916
texnet2024bjlr,2024-01-20 09:38:59.872999,31.61525,-104.10822,1.58,1.6360924403033439
texnet2024bjos,2024-01-20 11:11:59.783999,31.61772,-104.11703,1.62,1.6553582782169993
texnet2024bjpk,2024-01-20 11:32:56.122999,31.61805,-104.11726,1.99,1.6720883503609432
texnet2024bjun,2024-01-20 14:07:59.872999,31.61864,-104.11766,2.15,1.6816140396975494
texnet2024bkhj,2024-01-20 20:36:54.170999,31.61896,-104.11657,2.05,1.6427765332274984
texnet2024blub,2024-01-21 16:08:54.334000,31.54596,-104.15019,1.7,1.6411220083823286
texnet2024bmrc,2024-01-22 03:47:02.952000,31.6694,-104.19411,1.5,5.243085236911386
texnet2024bmzc,2024-01-22 07:51:14.702000,31.6491,-104.3004,1.61,1.6792991514124769
texnet2024bncf,2024-01-22 09:25:22.044000,31.66936,-104.19505,1.68,1.8283508504354036
texnet2024bnkc,2024-01-22 13:23:43.750999,31.62751,-104.37257,1.79,1.711183839346056
texnet2024bnqc,2024-01-22 16:25:48.691000,31.61383,-104.27,1.82,1.6731305821857059
texnet2024bnta,2024-01-22 17:57:19.753000,31.66801,-104.18172,2.76,1.5167638786672166
texnet2024bnvq,2024-01-22 19:13:00.281000,31.64886,-104.18942,1.69,1.5023361955817418
texnet2024bogu,2024-01-23 00:51:34.412999,31.66929,-104.19273,2.32,2.2527646568327753
texnet2024bogy,2024-01-23 00:54:50.228000,31.66927,-104.19189,2.0,2.859900923776011
texnet2024bohx,2024-01-23 01:26:07.115000,31.66951,-104.19197,2.2,1.6197343475504313
texnet2024boja,2024-01-23 01:59:13.958999,31.66981,-104.19167,1.6,2.5253848513501995
texnet2024boku,2024-01-23 02:52:06.044999,31.66898,-104.18498,2.43,1.6260940773887693
texnet2024boqh,2024-01-23 05:40:19.434999,31.67018,-104.19259,1.76,1.8815535422660854
texnet2024bpiz,2024-01-23 15:06:29.780999,31.61425,-104.27033,1.52,1.6610821725524823
texnet2024bpkm,2024-01-23 15:51:48.631999,31.74581,-104.17354,1.66,1.5127549477251083
texnet2024bpsb,2024-01-23 19:41:26.010000,31.6869,-104.29755,1.98,1.4296697492794161
texnet2024bpus,2024-01-23 21:02:27.655999,31.68764,-104.30047,2.69,1.876706454207871
texnet2024bpvx,2024-01-23 21:38:12.365000,31.68659,-104.2977,1.77,1.5968001904422886
texnet2024bpwx,2024-01-23 22:08:49.468000,31.68777,-104.302,2.06,1.5001954257784986
texnet2024bpyo,2024-01-23 22:57:34.292999,31.68734,-104.29981,1.78,1.616334144440879
texnet2024bpyp,2024-01-23 22:57:42.012000,31.6876,-104.30149,2.41,1.6313871507240214
texnet2024bqfj,2024-01-24 02:24:58.491999,31.68732,-104.2995,2.61,1.861497106703947
texnet2024brgp,2024-01-24 16:11:06.373000,31.57101,-104.17932,1.76,1.784032748087908
texnet2024brkn,2024-01-24 18:08:50.387000,31.66919,-104.1936,2.76,1.766269070565319
texnet2024brkq,2024-01-24 18:12:52.625000,31.66971,-104.19311,1.62,1.8173432405766239
texnet2024brqe,2024-01-24 21:01:07.538000,31.66977,-104.18962,2.06,2.382521574802114
texnet2024brvx,2024-01-24 23:54:39.017000,31.66214,-104.34072,2.0,1.6737850309576594
texnet2024brxd,2024-01-25 00:31:55.505000,31.68853,-104.29822,1.67,2.184519573358529
texnet2024bsdt,2024-01-25 03:52:48.755000,31.68677,-104.30099,2.11,1.6864786582404747
texnet2024bsdu,2024-01-25 03:53:54.676999,31.68687,-104.30056,1.74,1.7111148305289003
texnet2024bsgp,2024-01-25 05:18:28.077000,31.66985,-104.19424,2.53,1.6199789770460882
texnet2024bsgw,2024-01-25 05:26:47.762000,31.67024,-104.19355,1.59,1.5634350333409617
texnet2024bsjk,2024-01-25 06:44:13.727999,31.68638,-104.29772,1.67,1.7952274058100615
texnet2024bsjp,2024-01-25 06:48:13.682999,31.68589,-104.29652,2.49,1.749975512061524
texnet2024bsjr,2024-01-25 06:49:30.960999,31.68602,-104.29779,1.75,1.7947909362396444
texnet2024bslx,2024-01-25 08:00:15.330999,31.66999,-104.19213,1.73,1.6597935592546942
texnet2024bswo,2024-01-25 13:21:57.947000,31.66154,-104.3404,2.2,1.4403241100167312
texnet2024bszq,2024-01-25 14:55:29.911000,31.66936,-104.19523,1.55,2.0887039268646124
texnet2024btiy,2024-01-25 19:38:11.628999,31.68882,-104.29983,3.17,1.5953750256211647
texnet2024btom,2024-01-25 22:26:46.155000,31.68925,-104.30102,1.65,1.7539794942369002
texnet2024bubg,2024-01-26 04:52:42.689000,31.60361,-104.22509,1.8,3.963783010449633
texnet2024bvom,2024-01-27 00:42:10.973000,31.66829,-104.1915,1.98,1.7115404165043855
texnet2024bvyk,2024-01-27 05:43:01.520999,31.61388,-104.10552,2.09,1.6322324797513088
texnet2024bwke,2024-01-27 11:39:20.635999,31.61957,-104.12094,1.88,1.4330644315882848
texnet2024bwkq,2024-01-27 11:54:03.064000,31.6497,-104.26337,2.02,1.8004883593908656
texnet2024bxgw,2024-01-27 23:08:10.010999,31.5458,-104.15038,2.57,1.7119128840309201
texnet2024bxjp,2024-01-28 00:29:07.046999,31.68888,-104.30061,1.68,1.7021605125525845
texnet2024bxmp,2024-01-28 02:01:33.478999,31.68885,-104.30251,1.69,2.8406717465201354
texnet2024bxms,2024-01-28 02:04:56.981999,31.68896,-104.30272,2.11,1.7148600166176016
texnet2024bxmz,2024-01-28 02:13:51.249000,31.68914,-104.30134,2.29,1.573283513685868
texnet2024bxop,2024-01-28 03:02:16.129999,31.68897,-104.30384,1.68,1.7290235440794117
texnet2024bzcu,2024-01-28 23:20:05.605999,31.61876,-104.35367,1.52,1.7491703984453786
texnet2024bzqt,2024-01-29 06:23:29.640999,31.67047,-104.19178,1.72,1.7519151474514671
texnet2024bztb,2024-01-29 07:33:22.304999,31.67143,-104.18827,2.04,1.7994831980640307
texnet2024bzuc,2024-01-29 08:04:11.362999,31.6707,-104.19023,2.54,1.7264898208365804
texnet2024bzvk,2024-01-29 08:43:39.765999,31.67,-104.19007,2.5,1.602870852174004
texnet2024bzwm,2024-01-29 09:15:45.158000,31.66936,-104.19013,2.07,1.7035607996171822
texnet2024cbal,2024-01-30 00:25:50.222000,31.66165,-104.33562,1.78,1.7321822431245022
texnet2024cbbn,2024-01-30 00:59:03.061999,31.62533,-104.37079,1.63,1.6389515331783504
texnet2024cbip,2024-01-30 04:33:21.823000,31.64143,-104.2925,1.86,2.0874366632944032
texnet2024cbob,2024-01-30 07:18:49.201999,31.62772,-104.37257,1.89,1.707417527195193
texnet2024cbzn,2024-01-30 13:05:50.158000,31.66016,-104.3279,1.53,1.6089188268786758
texnet2024ccec,2024-01-30 15:24:35.070999,31.66235,-104.33413,1.76,1.5427960336165591
texnet2024ccfe,2024-01-30 15:56:53.765999,31.6618,-104.33357,1.76,1.6854442722666259
texnet2024cfiz,2024-02-01 09:17:08.951000,31.73244,-104.24479,1.43,1.6163392355308863
texnet2024cfwx,2024-02-01 16:19:06.008000,31.64229,-104.30244,2.1,1.5878484174875325
texnet2024cher,2024-02-02 09:22:30.291000,31.61398,-104.10483,1.68,2.8059823134340185
texnet2024cilf,2024-02-03 01:49:51.871000,31.56826,-104.17449,2.57,1.6631928259555673
texnet2024cipt,2024-02-03 04:05:56.191000,31.62433,-104.3674,1.63,1.9202045161845007
texnet2024civv,2024-02-03 07:11:13.307000,31.67013,-104.19257,1.94,1.6678337217064065
texnet2024cixn,2024-02-03 08:02:19.754999,31.67032,-104.19327,1.73,1.8957235870853957
texnet2024cixt,2024-02-03 08:10:19.704999,31.67485,-104.20439,1.58,1.5171026873354587
texnet2024cjfa,2024-02-03 11:48:34.515000,31.54581,-104.14958,1.92,1.5698381136453936
texnet2024cjry,2024-02-03 18:20:47.237999,31.66796,-104.18142,2.03,1.4966267369642694
texnet2024cjvk,2024-02-03 20:06:53.780999,31.6884,-104.16542,1.76,1.767011342896281
texnet2024ckbc,2024-02-03 22:58:45.610999,31.62275,-104.36472,1.59,1.6954650091198047
texnet2024ckha,2024-02-04 01:58:54.341999,31.61441,-104.2697,1.62,1.9001080669458181
texnet2024ckoy,2024-02-04 05:58:57.823000,31.61408,-104.26919,2.1,1.7961327660425752
texnet2024ckzh,2024-02-04 11:12:55.811000,31.60473,-104.20675,1.87,1.6551694332281637
texnet2024clhs,2024-02-04 15:27:56.564000,31.60518,-104.20627,1.74,1.654718796261993
texnet2024clhv,2024-02-04 15:31:07.758000,31.60606,-104.2068,2.03,1.688294185784552
texnet2024cliy,2024-02-04 16:05:30.542999,31.60473,-104.20583,2.05,1.7569799550698821
texnet2024cmcf,2024-02-05 01:48:48.826000,31.70574,-104.17576,1.77,0.6474736365400777
texnet2024cmhd,2024-02-05 04:17:17.460999,31.68926,-104.30544,1.55,2.330537558447196
texnet2024cmnt,2024-02-05 07:39:09.121000,31.56786,-104.17387,1.59,1.529398176956306
texnet2024cmoj,2024-02-05 07:57:29.864999,31.66766,-104.19564,1.58,1.688406618309689
texnet2024cmok,2024-02-05 07:58:30.679999,31.65153,-104.36238,1.73,4.214506433287023
texnet2024cmox,2024-02-05 08:13:55.311999,31.66766,-104.19609,1.74,1.7032316165334116
texnet2024cncx,2024-02-05 15:18:41.445000,31.61576,-104.11048,1.88,1.6614536088358995
texnet2024cnlx,2024-02-05 19:51:31.112999,31.61495,-104.10527,1.91,1.6120315570913348
texnet2024cnor,2024-02-05 21:14:59.926999,31.66131,-104.33878,1.58,1.6171046348833933
texnet2024cnpf,2024-02-05 21:34:58.892000,31.70362,-104.16835,2.82,1.8604860105199863
texnet2024cnxb,2024-02-06 01:28:25.614999,31.70621,-104.17587,1.68,1.4833060876222417
texnet2024cnxt,2024-02-06 01:49:45.612999,31.73459,-104.24439,1.56,1.6732626029909792
texnet2024cnzh,2024-02-06 02:36:57.780000,31.55983,-104.10644,2.5,1.619490930214522
texnet2024cnzj,2024-02-06 02:39:35.305999,31.6148,-104.1047,2.25,1.6834495514086936
texnet2024codc,2024-02-06 04:31:58.488999,31.73464,-104.24342,1.84,1.6718906878516206
texnet2024coeu,2024-02-06 05:23:19.803000,31.66053,-104.33463,1.4,1.9772570911744092
texnet2024coif,2024-02-06 07:06:41.667999,31.62108,-104.35582,1.54,1.803727371615959
texnet2024coij,2024-02-06 07:12:18.013000,31.54658,-104.15001,1.7,1.5502081076939032
texnet2024coik,2024-02-06 07:13:32.030000,31.55906,-104.10804,2.13,1.5998241357676466
texnet2024cooi,2024-02-06 10:12:08.380000,31.66107,-104.2062,1.56,1.9367400972019535
texnet2024coqn,2024-02-06 11:18:49.857999,31.70642,-104.17528,1.64,1.554710107592141
texnet2024cpka,2024-02-06 21:10:42.210999,31.73386,-104.24751,1.5,1.564249312676045
texnet2024cpks,2024-02-06 21:29:12.125999,31.66627,-104.19228,1.48,2.611271987461267
texnet2024cpkq,2024-02-06 21:29:28.115999,31.66601,-104.19223,2.52,1.385795062886314
texnet2024cpky,2024-02-06 21:37:49.069000,31.66653,-104.19357,2.04,1.774542952687832
texnet2024cplk,2024-02-06 21:52:16.278999,31.66203,-104.34017,1.87,2.2506400243691935
texnet2024cpll,2024-02-06 21:53:24.757999,31.66554,-104.19265,1.93,2.1252295429301125
texnet2024cqep,2024-02-07 07:34:41.753000,31.61504,-104.10716,1.82,1.6352674494591992
texnet2024crcw,2024-02-07 19:50:25.422000,31.65123,-104.29513,1.78,1.7899200589112216
texnet2024cred,2024-02-07 20:28:00.340000,31.53693,-104.15724,1.68,1.6362495675247917
texnet2024crpg,2024-02-08 02:05:47.341000,31.61763,-104.12777,1.68,1.8451167908145567
texnet2024csao,2024-02-08 07:47:37.392000,31.6215,-104.35361,2.05,1.7897238400007145
texnet2024csdc,2024-02-08 09:05:17.792000,31.68554,-104.29445,1.59,1.5748339818673207
texnet2024csdf,2024-02-08 09:07:46.642000,31.68549,-104.29336,2.42,1.5784799198960737
texnet2024csdv,2024-02-08 09:27:31.876999,31.68517,-104.29284,1.61,1.656138264128626
texnet2024cspn,2024-02-08 15:21:01.659999,31.6863,-104.29406,1.72,1.4757289652232182
texnet2024cspq,2024-02-08 15:24:00.911000,31.68598,-104.29441,1.91,1.617898876001058
texnet2024ctjm,2024-02-09 01:26:51.979999,31.66299,-104.34072,2.35,1.871925896871663
texnet2024cuhg,2024-02-09 13:27:40.781999,31.66311,-104.18192,1.74,1.6643519106866762
texnet2024cuws,2024-02-09 21:16:26.737999,31.66202,-104.34253,2.58,1.5562264690959857
texnet2024cvdk,2024-02-10 00:36:55.145000,31.54617,-104.15067,1.99,1.4368136791790893
texnet2024cvne,2024-02-10 05:34:51.210000,31.68468,-104.29107,2.71,2.2353944417256897
texnet2024cwbk,2024-02-10 12:46:48.840000,31.66242,-104.33738,1.81,2.0610158755814885
texnet2024cwlh,2024-02-10 17:45:31.557999,31.56804,-104.17373,1.51,1.8100388190063827
texnet2024cwob,2024-02-10 19:09:50.496999,31.70588,-104.17543,1.75,1.4249262563746685
texnet2024cxik,2024-02-11 05:27:02.137999,31.64802,-104.27558,2.03,1.9211483428765002
texnet2024cxqg,2024-02-11 09:23:41.253999,31.71527,-104.27029,2.08,1.7419122024409273
texnet2024cyfm,2024-02-11 17:05:30.585000,31.66934,-104.30631,1.77,2.5562718822564237
texnet2024czoq,2024-02-12 10:52:12.303000,31.64923,-104.22637,1.83,1.4971716709403948
texnet2024damj,2024-02-12 22:51:05.644000,31.66874,-104.18732,1.67,1.5900632941819377
texnet2024danz,2024-02-12 23:39:45.045000,31.63126,-104.30006,2.51,1.793005135870588
texnet2024dbnc,2024-02-13 12:21:17.394999,31.65124,-104.13125,2.06,1.5471088040112113
texnet2024dbqf,2024-02-13 13:54:55.692000,31.66798,-104.18102,1.76,1.6369441549878168
texnet2024dcfw,2024-02-13 21:50:36.082999,31.74929,-104.17871,1.94,1.8111452748699588
texnet2024dcoz,2024-02-14 02:26:13.016999,31.71613,-104.2772,1.91,1.6951122053916603
texnet2024dcrl,2024-02-14 03:42:05.435999,31.64828,-104.32552,1.83,1.9896348444760672
texnet2024ddep,2024-02-14 10:19:56.170000,31.53815,-104.14556,1.59,2.0435004779317074
texnet2024dhbi,2024-02-16 13:14:11.057999,31.65047,-104.29239,1.65,4.029598661114113
texnet2024digp,2024-02-17 05:02:10.362999,31.59418,-104.12389,1.49,1.5615462502037591
texnet2024djmr,2024-02-17 21:13:56.829000,31.61905,-104.28015,1.87,2.148196274297225
texnet2024djpr,2024-02-17 22:44:54.680999,31.61857,-104.27981,1.67,2.1336771334044107
texnet2024dkqd,2024-02-18 12:06:27.858000,31.62037,-104.34188,1.95,1.6296787452154344
texnet2024dktr,2024-02-18 13:53:01.405999,31.65131,-104.18124,1.8,1.4543390723634126
texnet2024dkvu,2024-02-18 14:58:53.594000,31.64726,-104.26914,1.77,1.9834527886817916
texnet2024dlbb,2024-02-18 17:37:29.214999,31.62075,-104.34884,1.58,1.6982021914833518
texnet2024dllr,2024-02-18 23:00:29.623000,31.71396,-104.26713,2.28,1.7230830473186538
texnet2024dlnn,2024-02-18 23:55:55.317999,31.71379,-104.26648,1.69,1.7481001093623418
texnet2024dlnr,2024-02-19 00:00:35.725000,31.71404,-104.26866,1.76,2.338919381542275
texnet2024dnhy,2024-02-19 23:24:57.404000,31.62062,-104.34625,1.56,1.6438897264738255
texnet2024dobs,2024-02-20 09:23:00.591000,31.66302,-104.33535,1.92,1.9402215008500738
texnet2024doec,2024-02-20 10:35:09.669000,31.5921,-104.12206,1.79,1.882322278131254
texnet2024doxv,2024-02-20 20:32:18.489999,31.66339,-104.3335,1.62,1.9207442800967285
texnet2024dpmi,2024-02-21 03:53:33.737000,31.66888,-104.18208,1.69,1.4887779334263105
texnet2024dpoc,2024-02-21 04:45:52.747999,31.66677,-104.19284,2.84,1.6460782654988695
texnet2024drgs,2024-02-22 03:18:32.954000,31.62961,-104.37685,1.56,1.9084503558414538
texnet2024drgt,2024-02-22 03:18:54.570000,31.65281,-104.30895,1.92,1.7652220229880462
texnet2024drii,2024-02-22 04:04:26.089999,31.65347,-104.3062,1.53,1.8005526939960117
texnet2024drmv,2024-02-22 06:24:30.431999,31.65689,-104.31041,1.83,1.7499357820350647
texnet2024drmy,2024-02-22 06:28:03.540000,31.56952,-104.17726,2.29,1.6743690006230185
texnet2024drnd,2024-02-22 06:31:56.125000,31.57013,-104.17835,1.56,1.8763852574586493
texnet2024drnk,2024-02-22 06:40:11.484000,31.65711,-104.3106,1.64,1.9204562457066292
texnet2024drvw,2024-02-22 10:58:11.977999,31.65133,-104.18095,1.71,0.7649398447412993
texnet2024drwh,2024-02-22 11:10:48.253999,31.65276,-104.3077,1.64,1.718516727661403
texnet2024drwk,2024-02-22 11:14:30.839999,31.65268,-104.3078,3.33,1.639457322310026
texnet2024dsap,2024-02-22 13:20:38.343000,31.67277,-104.19588,2.74,1.6477971380139642
texnet2024dsft,2024-02-22 15:56:35.994999,31.65566,-104.3106,1.77,1.791582708415432
texnet2024dsig,2024-02-22 17:12:52.554999,31.6665,-104.19331,2.44,1.540910825653373
texnet2024dsmv,2024-02-22 19:32:35.741999,31.64706,-104.26672,1.86,1.5871718271869217
texnet2024dsvb,2024-02-22 23:41:45.884999,31.62003,-104.34686,2.05,1.832639784758195
texnet2024dswy,2024-02-23 00:38:52.603000,31.6757,-104.32035,1.62,1.7831760802740373
texnet2024dtes,2024-02-23 04:34:26.910000,31.67413,-104.19701,1.5,1.7871618112258691
texnet2024dtli,2024-02-23 07:54:47.283999,31.67272,-104.19744,1.74,2.0785391104061266
texnet2024dtlp,2024-02-23 08:03:15.263999,31.62051,-104.34701,1.84,9.15841515820853
texnet2024dubb,2024-02-23 15:48:29.126999,31.56907,-104.17703,2.15,1.6272046737535413
texnet2024duhl,2024-02-23 19:05:20.225000,31.65573,-104.31119,1.51,1.8421229202905238
texnet2024dvge,2024-02-24 07:34:49.216999,31.67294,-104.19475,2.33,1.6797642127311851
texnet2024dvxh,2024-02-24 16:14:16.794000,31.67413,-104.19781,1.6,1.7652120366150899
texnet2024dvzz,2024-02-24 17:35:27.865999,31.67367,-104.19805,1.59,1.6929348410272045
texnet2024dwah,2024-02-24 17:44:06.921999,31.59535,-104.25264,2.74,2.391331950430469
texnet2024dwcz,2024-02-24 19:06:47.064000,31.70288,-104.16952,1.57,1.6858348448432094
texnet2024dwfj,2024-02-24 20:19:20.076000,31.5983,-104.25872,2.3,1.752030412831389
texnet2024dwly,2024-02-24 23:37:58.185000,31.67439,-104.20013,1.81,1.7229534660552446
texnet2024dxbj,2024-02-25 07:25:14.279999,31.61995,-104.1886,2.91,1.6871742751127599
texnet2024dxwg,2024-02-25 17:59:19.385000,31.70271,-104.16736,1.87,1.6682697143710674
texnet2024dzgb,2024-02-26 12:04:22.333999,31.5612,-104.1981,1.63,1.6628476799601104
texnet2024dzmq,2024-02-26 15:23:29.795999,31.56875,-104.17366,2.02,1.6064043522804354
texnet2024dzmw,2024-02-26 15:30:03.713000,31.66781,-104.18683,1.61,1.4668198141111413
texnet2024dzzb,2024-02-26 21:39:52.219999,31.66739,-104.18773,1.96,1.4630981842369404
texnet2024eabm,2024-02-26 22:53:39.121000,31.56144,-104.19843,1.67,1.6904183762329037
texnet2024eccz,2024-02-28 01:55:00.518000,31.71933,-104.29479,1.7,1.751259012090556
texnet2024edcn,2024-02-28 14:48:20.964999,31.55587,-104.11507,1.6,1.7048660845815278
texnet2024edpp,2024-02-28 21:25:26.652999,31.668,-104.19227,1.81,1.9674036860542243
texnet2024edyb,2024-02-29 01:44:18.454999,31.66851,-104.19327,1.63,1.5768274081376985
texnet2024eejn,2024-02-29 07:29:55.095999,31.61895,-104.11224,1.63,2.530537479709286
texnet2024eezl,2024-02-29 15:32:36.103999,31.56179,-104.1232,1.67,1.6668514719103527
texnet2024egaq,2024-03-01 05:15:22.466999,31.67105,-104.19053,3.31,1.443352911887422
texnet2024egbm,2024-03-01 05:42:07.052999,31.67159,-104.19043,1.63,1.8051982519165728
texnet2024egbp,2024-03-01 05:46:10.827000,31.66963,-104.19008,1.92,1.7668708069985106
texnet2024eghl,2024-03-01 08:43:35.676000,31.64098,-104.2032,1.5,1.6088274564850853
texnet2024eglk,2024-03-01 10:43:40.667999,31.63237,-104.21314,1.62,1.671090740642257
texnet2024egsz,2024-03-01 14:33:01.982000,31.61013,-104.1014,2.19,1.6826603961673225
texnet2024egxj,2024-03-01 16:45:18.496999,31.60772,-104.10109,2.14,1.5839482838144185
texnet2024ehfh,2024-03-01 20:46:12.807000,31.66733,-104.19471,1.93,1.730281236466522
texnet2024ehwb,2024-03-02 05:14:56.350999,31.67031,-104.21373,1.83,1.5728830378532175
texnet2024eini,2024-03-02 13:57:56.235999,31.63752,-104.2148,1.84,1.5209365701891078
texnet2024eioa,2024-03-02 14:19:40.560000,31.63676,-104.21531,1.73,1.7181931575710756
texnet2024eipp,2024-03-02 15:06:50.719000,31.7522,-104.19238,2.08,2.321145248644495
texnet2024eiqr,2024-03-02 15:34:37.856999,31.75265,-104.19421,2.01,1.7444546640798813
texnet2024eiqx,2024-03-02 15:44:29.062999,31.63974,-104.21662,1.79,1.6871990158629486
texnet2024eiva,2024-03-02 17:51:19.879000,31.63638,-104.21279,1.85,1.975396745568721
texnet2024eivd,2024-03-02 17:52:07.812999,31.63555,-104.21732,1.77,1.9442810477912413
texnet2024eivi,2024-03-02 17:59:36.411999,31.63692,-104.21346,1.87,1.8205280416840333
texnet2024eize,2024-03-02 19:57:17.589999,31.63822,-104.21885,2.14,1.6306531817747232
texnet2024ejgu,2024-03-02 23:47:20.022999,31.63982,-104.22625,2.11,1.7239227918072226
texnet2024ekyo,2024-03-03 21:54:43.469000,31.75135,-104.19052,1.85,1.6587622433284388
texnet2024elpn,2024-03-04 06:28:23.902999,31.6518,-104.26875,1.63,1.8254677987396322
texnet2024emfr,2024-03-04 14:38:07.179999,31.75205,-104.19068,1.76,1.6391711568743108
texnet2024emgw,2024-03-04 15:15:27.370000,31.60978,-104.10279,1.93,1.6650974985300655
texnet2024emkl,2024-03-04 17:04:05.216000,31.60904,-104.24458,2.14,1.7526701055801668
texnet2024enih,2024-03-05 05:06:12.117000,31.65754,-104.28324,1.94,1.5884782161765139
texnet2024enjf,2024-03-05 05:33:11.487999,31.67254,-104.18673,1.88,1.5189814941957893
texnet2024enjn,2024-03-05 05:43:04.586000,31.64126,-104.22667,1.77,1.690362316869647
texnet2024enlu,2024-03-05 06:51:39.106000,31.6724,-104.18553,2.36,1.792754636907741
texnet2024enwh,2024-03-05 12:09:27.384000,31.55933,-104.197,2.06,1.5309259381421698
texnet2024eokh,2024-03-05 19:13:31.460999,31.61825,-104.11714,1.78,1.6405050832602226
texnet2024eosl,2024-03-05 23:22:20.140999,31.63698,-104.20988,1.66,1.7214459656233752
texnet2024eoww,2024-03-06 01:35:16.428999,31.64118,-104.22381,1.62,1.6808852586506209
texnet2024eozi,2024-03-06 02:51:08.445000,31.62941,-104.20366,1.7,1.8539987603220807
texnet2024epgk,2024-03-06 06:24:36.746999,31.64232,-104.22417,1.64,1.6952047918024387
texnet2024ephh,2024-03-06 06:52:09.561999,31.63618,-104.20856,2.1,1.5514225047398078
texnet2024eprl,2024-03-06 11:59:24.533000,31.6376,-104.22856,1.57,1.5980224624567174
texnet2024epta,2024-03-06 12:46:51.511000,31.64247,-104.21799,1.55,1.6184905756168486
texnet2024eqhp,2024-03-06 20:09:18.951000,31.68508,-104.29758,2.43,1.3831645757614923
texnet2024eqpe,2024-03-06 23:58:17.245000,31.68788,-104.3012,1.89,1.1641643893211833
texnet2024eqpw,2024-03-07 00:20:41.090000,31.68769,-104.30194,1.7,1.8659997483342685
texnet2024erqu,2024-03-07 13:55:49.631000,31.637,-104.21102,1.96,1.7680863634215926
texnet2024ervh,2024-03-07 16:12:35.229999,31.62799,-104.3745,2.03,1.8201114622262562
texnet2024ervw,2024-03-07 16:29:41.387000,31.62802,-104.37426,1.5,2.097208619439012
texnet2024erwo,2024-03-07 16:50:34.902000,31.6364,-104.20817,1.84,1.5352155449186151
texnet2024esit,2024-03-07 23:00:43.829999,31.75324,-104.19452,1.65,1.4921038436578502
texnet2024esve,2024-03-08 05:17:33.567000,31.635,-104.20589,1.49,1.6250275367564926
texnet2024etof,2024-03-08 14:54:13.544000,31.53992,-104.12912,1.73,1.5973320582797939
texnet2024etsv,2024-03-08 17:14:01.609000,31.66976,-104.19443,2.04,2.1741529371977766
texnet2024eugq,2024-03-09 00:12:49.386000,31.66901,-104.19055,2.87,1.3933287472053282
texnet2024eugs,2024-03-09 00:13:46.426000,31.66624,-104.19916,1.85,2.3626003656193997
